0.00,-6.21,3.58,5.44,0.09,-0.02,-0.02,28.65,10
0.05,-6.20,3.60,5.47,0.10,-0.02,-0.02,28.69,11
0.10,-6.21,3.59,5.46,0.09,-0.02,-0.02,28.69,14
0.15,-6.20,3.59,5.45,0.09,-0.02,-0.02,28.69,10
0.20,-6.20,3.58,5.47,0.09,-0.02,-0.02,28.70,12
0.25,-6.21,3.59,5.44,0.09,-0.02,-0.02,28.72,12
0.30,-6.21,3.61,5.43,0.09,-0.02,-0.02,28.73,13
0.35,-6.19,3.60,5.45,0.09,-0.02,-0.02,28.75,11
0.40,-6.21,3.57,5.45,0.09,-0.02,-0.02,28.74,9
0.45,-6.20,3.60,5.47,0.09,-0.02,-0.02,28.76,9
0.50,-6.19,3.58,5.43,0.10,-0.02,-0.02,28.76,12
0.55,-6.22,3.59,5.46,0.10,-0.02,-0.02,28.78,12
0.60,-6.15,3.63,5.48,0.09,-0.02,-0.02,28.78,16
0.65,-6.20,3.59,5.43,0.09,-0.01,-0.02,28.78,13
0.70,-6.25,3.55,5.46,0.10,-0.02,-0.01,28.79,13
0.75,-6.18,3.64,5.43,0.10,-0.03,-0.00,28.81,11
0.80,-6.18,3.61,5.43,0.09,-0.03,-0.02,28.81,10
0.85,-6.22,3.59,5.47,0.09,-0.02,-0.03,28.80,13
0.90,-6.22,3.59,5.47,0.09,-0.02,-0.02,28.83,10
0.95,-6.21,3.59,5.47,0.10,-0.03,-0.01,28.82,13
1.00,-6.19,3.62,5.44,0.10,-0.03,-0.01,28.85,11
1.05,-6.20,3.62,5.43,0.09,-0.02,-0.02,28.85,13
1.10,-6.20,3.57,5.47,0.09,-0.02,-0.02,28.87,13
1.15,-6.21,3.58,5.45,0.10,-0.02,-0.01,28.86,14
1.20,-6.21,3.61,5.47,0.10,-0.02,-0.02,28.86,8
1.25,-6.23,3.59,5.46,0.10,-0.02,-0.02,28.88,14
1.30,-6.16,3.61,5.43,0.10,-0.02,-0.01,28.87,14
1.35,-6.18,3.60,5.47,0.09,-0.02,-0.02,28.88,12
1.40,-6.19,3.59,5.46,0.09,-0.02,-0.02,28.89,9
1.45,-6.21,3.59,5.43,0.10,-0.02,-0.01,28.91,10
1.50,-6.17,3.59,5.44,0.10,-0.03,-0.02,28.89,17
1.55,-6.18,3.61,5.44,0.09,-0.02,-0.02,28.89,12
1.60,-6.21,3.57,5.46,0.09,-0.02,-0.02,28.90,13
1.65,-6.20,3.60,5.46,0.10,-0.02,-0.01,28.91,12
1.70,-6.19,3.59,5.44,0.09,-0.02,-0.02,28.92,12
1.75,-6.21,3.59,5.43,0.10,-0.02,-0.02,28.94,14
1.80,-6.20,3.61,5.45,0.10,-0.02,-0.02,28.91,13
1.85,-6.19,3.59,5.43,0.09,-0.02,-0.02,28.94,11
1.90,-6.21,3.56,5.46,0.10,-0.02,-0.02,28.92,14
1.95,-6.22,3.61,5.48,0.10,-0.02,-0.01,28.93,10
2.00,-6.18,3.60,5.47,0.09,-0.02,-0.02,28.94,7
2.05,-6.19,3.60,5.47,0.09,-0.02,-0.02,28.94,12
2.10,-6.19,3.59,5.47,0.09,-0.02,-0.02,28.95,10
2.15,-6.19,3.61,5.45,0.09,-0.02,-0.02,28.94,13
2.20,-6.19,3.61,5.47,0.09,-0.02,-0.02,28.95,13
2.25,-6.20,3.59,5.49,0.09,-0.02,-0.02,28.98,13
2.30,-6.19,3.60,5.44,0.10,-0.02,-0.02,28.95,13
2.35,-6.22,3.61,5.45,0.09,-0.02,-0.02,28.98,10
2.40,-6.19,3.62,5.45,0.09,-0.02,-0.02,28.98,14
2.45,-6.20,3.58,5.47,0.09,-0.02,-0.02,28.99,10
2.50,-6.27,3.56,5.46,0.09,-0.02,-0.02,29.01,11
2.55,-6.16,3.60,5.48,0.09,-0.03,-0.01,28.99,9
2.60,-6.20,3.61,5.47,0.10,-0.02,-0.01,29.00,10
2.65,-6.17,3.62,5.45,0.09,-0.03,-0.02,29.01,13
2.70,-6.19,3.58,5.47,0.10,-0.02,-0.02,29.00,11
2.75,-6.20,3.62,5.46,0.10,-0.02,-0.01,29.00,12
2.80,-6.18,3.60,5.48,0.10,-0.02,-0.01,29.03,11
2.85,-6.18,3.62,5.45,0.09,-0.02,-0.02,29.02,6
2.90,-6.20,3.61,5.46,0.09,-0.02,-0.02,29.03,12
2.95,-6.18,3.59,5.44,0.10,-0.02,-0.02,29.01,11
3.00,-6.21,3.60,5.44,0.09,-0.02,-0.02,29.04,10
3.05,-6.17,3.60,5.44,0.09,-0.02,-0.02,29.03,15
3.10,-6.16,3.59,5.43,0.10,-0.02,-0.02,29.03,10
3.15,-6.19,3.60,5.46,0.09,-0.02,-0.02,29.04,10
3.20,-6.19,3.59,5.49,0.10,-0.02,-0.02,29.02,12
3.25,-6.17,3.60,5.45,0.10,-0.02,-0.02,29.04,7
3.30,-6.19,3.60,5.44,0.09,-0.02,-0.02,29.03,11
3.35,-6.20,3.60,5.46,0.09,-0.03,-0.02,29.06,12
3.40,-6.21,3.58,5.46,0.09,-0.02,-0.02,29.06,10
3.45,-6.19,3.60,5.46,0.10,-0.02,-0.02,29.06,11
3.50,-6.21,3.61,5.45,0.09,-0.02,-0.02,29.08,9
3.55,-6.20,3.59,5.46,0.09,-0.02,-0.02,29.05,12
3.60,-6.20,3.61,5.45,0.09,-0.02,-0.02,29.07,10
3.65,-6.19,3.59,5.44,0.10,-0.02,-0.02,29.06,14
3.70,-6.19,3.61,5.44,0.10,-0.02,-0.02,29.07,9
3.75,-6.22,3.56,5.44,0.09,-0.02,-0.03,29.07,5
3.80,-6.21,3.55,5.48,0.09,-0.03,-0.03,29.10,14
3.85,-6.19,3.58,5.44,0.10,-0.02,-0.01,29.07,15
3.90,-6.19,3.61,5.43,0.10,-0.03,-0.01,29.09,12
3.95,-6.21,3.58,5.47,0.09,-0.02,-0.02,29.10,11
4.00,-6.19,3.59,5.41,0.10,-0.02,-0.02,29.08,10
4.05,-6.19,3.59,5.44,0.09,-0.02,-0.02,29.10,10
4.10,-6.20,3.58,5.46,0.10,-0.02,-0.02,29.09,12
4.15,-6.20,3.59,5.44,0.10,-0.03,-0.01,29.10,9
4.20,-6.17,3.60,5.43,0.09,-0.02,-0.02,29.12,14
4.25,-6.21,3.56,5.45,0.09,-0.02,-0.02,29.11,9
4.30,-6.20,3.59,5.48,0.09,-0.02,-0.02,29.12,11
4.35,-6.21,3.57,5.45,0.10,-0.02,-0.02,29.10,11
4.40,-6.21,3.60,5.44,0.10,-0.02,-0.01,29.13,12
4.45,-6.21,3.58,5.43,0.10,-0.02,-0.02,29.10,11
4.50,-6.20,3.59,5.48,0.09,-0.02,-0.02,29.10,9
4.55,-6.21,3.57,5.46,0.10,-0.02,-0.02,29.13,13
4.60,-6.22,3.60,5.45,0.09,-0.02,-0.02,29.13,15
4.65,-6.20,3.58,5.46,0.09,-0.02,-0.02,29.13,11
4.70,-6.23,3.58,5.46,0.09,-0.02,-0.02,29.11,16
4.75,-6.20,3.59,5.45,0.09,-0.02,-0.02,29.12,11
4.80,-6.25,3.55,5.47,0.10,-0.02,-0.01,29.12,12
4.85,-6.18,3.62,5.44,0.09,-0.02,-0.02,29.13,9
4.90,-6.21,3.55,5.45,0.09,-0.02,-0.02,29.13,10
4.95,-6.22,3.58,5.43,0.09,-0.02,-0.02,29.14,12
5.00,-6.19,3.58,5.46,0.10,-0.02,-0.01,29.16,7
5.05,-6.19,3.59,5.44,0.10,-0.02,-0.01,29.14,13
5.10,-6.21,3.58,5.44,0.09,-0.02,-0.02,29.17,9
5.15,-6.21,3.58,5.45,0.09,-0.02,-0.02,29.15,10
5.20,-6.19,3.61,5.44,0.09,-0.02,-0.02,29.17,10
5.25,-6.20,3.57,5.47,0.10,-0.02,-0.02,29.18,16
5.30,-6.21,3.58,5.43,0.09,-0.02,-0.02,29.17,11
5.35,-6.19,3.57,5.47,0.09,-0.02,-0.02,29.17,11
5.40,-6.21,3.57,5.45,0.10,-0.02,-0.02,29.18,11
5.45,-6.13,3.61,5.46,0.09,-0.01,-0.02,29.18,13
5.50,-6.24,3.56,5.44,0.09,-0.02,-0.02,29.17,12
5.55,-6.19,3.59,5.44,0.11,-0.03,-0.01,29.19,11
5.60,-6.16,3.62,5.47,0.10,-0.02,-0.01,29.21,10
5.65,-6.18,3.59,5.47,0.09,-0.02,-0.02,29.21,10
5.70,-6.19,3.58,5.47,0.09,-0.02,-0.02,29.19,8
5.75,-6.19,3.62,5.44,0.10,-0.03,-0.01,29.20,13
5.80,-6.18,3.57,5.51,0.10,-0.03,-0.02,29.20,9
5.85,-6.17,3.62,5.44,0.10,-0.01,-0.02,29.19,10
5.90,-6.20,3.60,5.43,0.09,-0.02,-0.02,29.19,10
5.95,-6.21,3.59,5.42,0.09,-0.01,-0.02,29.21,12
6.00,-6.24,3.62,5.42,0.11,-0.03,-0.01,29.21,12
6.05,-6.12,3.61,5.48,0.09,-0.03,-0.03,29.20,12
6.10,-6.20,3.55,5.45,0.09,-0.00,-0.02,29.22,12
6.15,-6.23,3.61,5.41,0.11,-0.03,-0.00,29.23,6
6.20,-6.18,3.62,5.43,0.10,-0.03,-0.02,29.23,14
6.25,-6.18,3.56,5.46,0.09,-0.02,-0.01,29.23,12
6.30,-6.17,3.60,5.47,0.09,-0.00,-0.01,29.23,13
6.35,-6.21,3.59,5.47,0.06,-0.01,-0.03,29.21,10
6.40,-6.32,3.59,5.41,0.09,-0.01,-0.02,29.23,8
6.45,-6.22,3.56,5.42,0.08,-0.04,-0.06,29.26,12
6.50,-6.22,3.65,5.49,0.06,-0.04,-0.07,29.23,8
6.55,-6.33,3.45,5.46,0.08,-0.07,-0.01,29.25,9
6.60,-7.14,3.89,5.26,-0.05,-0.32,0.19,29.24,11
6.65,-8.70,3.07,4.42,-0.05,-1.47,0.73,29.24,14
6.70,-6.68,2.70,3.00,0.13,0.21,0.00,29.25,8
6.75,-6.07,4.41,4.50,0.72,1.08,-0.12,29.24,15
6.80,-5.08,4.13,7.38,0.88,0.68,-0.23,29.26,9
6.85,-4.56,4.03,8.27,0.85,0.42,-0.06,29.27,13
6.90,-5.35,3.73,5.91,0.17,-0.17,0.24,29.24,7
6.95,-5.55,3.96,4.14,-0.15,0.18,-0.16,29.27,10
7.00,-6.98,7.47,3.98,-0.52,-0.30,0.22,29.27,10
7.05,-6.12,6.21,4.04,0.02,0.19,0.52,29.24,14
7.10,-4.46,4.40,4.73,0.63,0.25,0.21,29.26,16
7.15,-5.17,3.28,7.17,0.13,-0.59,0.11,29.29,15
7.20,-5.85,4.61,3.97,-0.32,-0.90,0.04,29.26,11
7.25,-2.96,6.98,4.94,0.12,0.07,0.01,29.27,13
7.30,-5.10,5.09,6.06,-0.14,-0.18,0.12,29.27,11
7.35,-5.24,4.76,5.84,0.10,-0.05,0.13,29.29,19
7.40,-5.08,4.75,5.70,0.09,-0.03,-0.02,29.29,14
7.45,-5.21,4.71,5.74,0.14,-0.04,-0.12,29.28,6
7.50,-4.98,4.70,5.77,0.12,-0.00,-0.15,29.27,15
7.55,-5.21,4.81,5.53,0.16,0.07,-0.17,29.29,17
7.60,-5.26,4.68,5.57,0.10,0.08,-0.27,29.29,10
7.65,-5.23,4.54,5.66,0.14,0.00,-0.22,29.29,10
7.70,-5.56,4.29,5.99,0.24,0.12,0.02,29.28,12
7.75,-5.16,4.86,7.56,1.57,0.63,-0.36,29.28,11
7.80,-1.90,0.48,12.61,1.62,-1.32,-1.69,29.29,8
7.85,-1.82,2.60,9.55,0.51,-2.27,-0.76,29.31,8
7.90,-6.52,5.32,5.57,0.14,-2.77,-0.79,29.30,11
7.95,-9.32,6.30,1.25,0.77,-2.24,-1.09,29.33,11
8.00,-11.26,3.06,-7.59,-1.16,2.75,-0.93,29.31,10
8.05,-4.70,7.17,6.05,0.77,1.14,0.16,29.32,10
8.10,-6.67,4.48,5.93,-0.04,0.03,0.31,29.33,8
8.15,-5.31,4.59,5.88,0.09,-0.12,0.31,29.32,10
8.20,-4.40,4.89,5.83,0.10,-0.13,0.14,29.31,13
8.25,-5.03,4.76,5.91,-0.00,-0.13,-0.03,29.33,6
8.30,-4.47,4.86,5.92,0.19,0.04,0.12,29.32,14
8.35,-4.14,4.95,6.21,0.18,-0.22,0.08,29.33,12
8.40,-4.57,5.12,6.39,0.50,0.03,-0.03,29.33,11
