0.00,-3.42,-4.90,6.71,0.10,-0.02,-0.02,33.17,22
0.05,-3.39,-4.89,6.73,0.10,-0.02,-0.03,33.22,9
0.10,-3.41,-4.89,6.77,0.10,-0.02,-0.02,33.22,6
0.15,-3.39,-4.91,6.72,0.10,-0.02,-0.02,33.21,19
0.20,-3.37,-4.90,6.74,0.09,-0.01,-0.02,33.24,10
0.25,-3.39,-4.89,6.72,0.09,-0.02,-0.02,33.24,2
0.30,-3.41,-4.91,6.68,0.10,-0.02,-0.02,33.25,11
0.35,-3.37,-4.89,6.73,0.10,-0.02,-0.02,33.27,13
0.40,-3.37,-4.91,6.74,0.10,-0.02,-0.02,33.29,17
0.45,-3.41,-4.89,6.74,0.09,-0.01,-0.02,33.29,9
0.50,-3.40,-4.92,6.68,0.09,-0.02,-0.02,33.29,9
0.55,-3.41,-4.90,6.71,0.09,-0.02,-0.02,33.30,17
0.60,-3.40,-4.90,6.73,0.10,-0.02,-0.02,33.30,4
0.65,-3.40,-4.89,6.73,0.10,-0.02,-0.02,33.32,4
0.70,-3.39,-4.91,6.74,0.10,-0.02,-0.02,33.32,0
0.75,-3.39,-4.90,6.73,0.09,-0.02,-0.02,33.36,3
0.80,-3.39,-4.92,6.73,0.10,-0.02,-0.02,33.33,5
0.85,-3.37,-4.91,6.72,0.11,-0.03,-0.02,33.34,1
0.90,-3.39,-4.89,6.72,0.10,-0.02,-0.02,33.34,11
0.95,-3.40,-4.89,6.77,0.09,-0.01,-0.02,33.36,4
1.00,-3.38,-4.89,6.78,0.09,-0.03,-0.03,33.33,0
1.05,-3.39,-4.92,6.73,0.10,-0.02,-0.02,33.35,10
1.10,-3.37,-4.92,6.75,0.10,-0.02,-0.02,33.36,2
1.15,-3.44,-4.91,6.66,0.09,-0.01,-0.02,33.37,8
1.20,-3.32,-4.91,6.80,0.10,-0.03,-0.03,33.37,10
1.25,-3.37,-4.92,6.73,0.09,-0.01,-0.01,33.37,13
1.30,-3.41,-4.91,6.74,0.09,0.00,-0.01,33.37,13
