0.00,-6.07,3.53,5.58,0.09,-0.02,-0.02,29.82,5
0.05,-6.10,3.52,5.58,0.09,-0.02,-0.02,29.85,5
0.10,-6.10,3.52,5.61,0.09,-0.02,-0.02,29.86,7
0.15,-6.09,3.54,5.58,0.10,-0.02,-0.02,29.88,7
0.20,-6.08,3.53,5.56,0.10,-0.02,-0.02,29.91,6
0.25,-6.07,3.53,5.57,0.09,-0.02,-0.02,29.89,6
0.30,-6.07,3.53,5.55,0.09,-0.02,-0.02,29.91,6
0.35,-6.08,3.51,5.58,0.09,-0.02,-0.02,29.91,5
0.40,-6.10,3.52,5.59,0.10,-0.02,-0.02,29.90,2
0.45,-6.08,3.51,5.58,0.09,-0.02,-0.02,29.93,4
0.50,-6.07,3.51,5.59,0.09,-0.02,-0.02,29.93,5
0.55,-6.08,3.52,5.56,0.09,-0.02,-0.02,29.97,6
0.60,-6.09,3.53,5.55,0.09,-0.02,-0.02,29.97,6
0.00,-6.15,3.43,5.56,0.09,-0.02,-0.02,29.91,6
0.05,-6.16,3.43,5.56,0.09,-0.02,-0.02,29.93,7
0.10,-6.17,3.43,5.55,0.09,-0.02,-0.02,29.95,6
0.15,-6.15,3.42,5.58,0.09,-0.02,-0.02,29.98,5
0.20,-6.16,3.44,5.54,0.09,-0.02,-0.02,29.97,6
0.25,-6.15,3.42,5.54,0.10,-0.02,-0.02,29.99,4
0.30,-6.16,3.45,5.56,0.09,-0.02,-0.02,29.98,5
0.35,-6.17,3.44,5.55,0.09,-0.02,-0.02,29.99,5
0.40,-6.18,3.42,5.56,0.09,-0.02,-0.02,30.00,7
0.45,-6.15,3.41,5.57,0.09,-0.02,-0.02,30.01,7
0.50,-6.15,3.44,5.54,0.09,-0.02,-0.02,30.02,6
0.55,-6.16,3.44,5.56,0.09,-0.02,-0.02,30.02,6
0.60,-6.14,3.42,5.58,0.09,-0.02,-0.02,30.05,6
0.65,-6.16,3.42,5.56,0.10,-0.02,-0.02,30.05,5
0.70,-6.15,3.43,5.58,0.10,-0.02,-0.02,30.06,6
0.75,-6.15,3.46,5.52,0.10,-0.02,-0.02,30.06,6
0.80,-6.16,3.43,5.54,0.09,-0.02,-0.02,30.07,2
0.85,-6.14,3.42,5.55,0.09,-0.02,-0.02,30.05,5
0.90,-6.14,3.45,5.57,0.09,-0.02,-0.02,30.07,5
0.95,-6.17,3.43,5.54,0.09,-0.02,-0.02,30.09,4
1.00,-6.17,3.42,5.53,0.09,-0.02,-0.02,30.09,5
1.05,-6.16,3.43,5.58,0.09,-0.02,-0.02,30.11,4
1.10,-6.14,3.44,5.55,0.09,-0.02,-0.02,30.08,6
1.15,-6.13,3.43,5.55,0.09,-0.02,-0.02,30.08,7
1.20,-6.15,3.43,5.54,0.09,-0.02,-0.02,30.10,6
1.25,-6.15,3.42,5.56,0.10,-0.02,-0.02,30.11,6
1.30,-6.13,3.44,5.54,0.09,-0.02,-0.02,30.11,6
1.35,-6.16,3.42,5.54,0.09,-0.02,-0.02,30.13,5
1.40,-6.16,3.43,5.56,0.09,-0.02,-0.02,30.12,4
1.45,-6.16,3.43,5.55,0.09,-0.02,-0.02,30.13,5
1.50,-6.14,3.42,5.56,0.09,-0.02,-0.02,30.13,6
1.55,-6.15,3.43,5.54,0.09,-0.02,-0.02,30.15,6
1.60,-6.15,3.44,5.55,0.09,-0.02,-0.02,30.14,4
1.65,-6.14,3.45,5.58,0.09,-0.02,-0.02,30.17,6
1.70,-6.16,3.42,5.55,0.09,-0.02,-0.02,30.15,4
1.75,-6.14,3.43,5.52,0.10,-0.02,-0.02,30.14,6
1.80,-6.16,3.43,5.53,0.10,-0.02,-0.02,30.16,5
1.85,-6.15,3.44,5.55,0.09,-0.02,-0.02,30.16,4
1.90,-6.17,3.45,5.57,0.09,-0.02,-0.02,30.16,6
1.95,-6.16,3.42,5.57,0.09,-0.02,-0.02,30.17,6
2.00,-6.14,3.42,5.57,0.10,-0.02,-0.02,30.18,6
2.05,-6.16,3.42,5.57,0.09,-0.02,-0.02,30.18,6
2.10,-6.16,3.41,5.54,0.09,-0.02,-0.02,30.19,5
0.00,-6.16,3.54,5.47,0.10,-0.02,-0.02,30.05,4
0.05,-6.14,3.57,5.46,0.09,-0.02,-0.02,30.07,4
0.10,-6.16,3.55,5.47,0.09,-0.02,-0.02,30.08,4
0.15,-6.16,3.55,5.47,0.09,-0.02,-0.02,30.09,3
0.20,-6.17,3.54,5.51,0.09,-0.02,-0.01,30.10,5
0.25,-6.17,3.57,5.47,0.10,-0.02,-0.00,30.10,6
0.30,-6.14,3.38,5.61,0.22,-0.09,-0.07,30.11,4
0.35,-6.23,3.53,5.41,0.10,-0.02,-0.02,30.15,4
0.40,-6.17,3.61,5.46,0.10,-0.02,-0.02,30.14,5
