0.00,-3.61,-5.55,6.30,0.10,-0.03,0.03,32.16,0
0.05,-3.70,-5.54,6.15,0.10,0.00,-0.03,32.17,0
0.10,-3.64,-5.58,6.17,0.09,-0.01,-0.04,32.19,0
0.15,-3.61,-5.61,6.11,0.11,-0.02,-0.01,32.18,0
0.20,-3.66,-5.55,6.25,0.11,-0.02,-0.00,32.19,0
0.25,-3.64,-5.57,6.12,0.10,-0.01,-0.03,32.19,0
0.30,-3.60,-5.57,6.15,0.11,-0.01,-0.01,32.22,0
0.35,-3.66,-5.54,6.23,0.10,-0.02,-0.01,32.23,0
0.40,-3.66,-5.56,6.18,0.09,-0.01,-0.02,32.22,0
0.45,-3.65,-5.57,6.16,0.09,-0.01,-0.03,32.25,0
0.50,-3.62,-5.57,6.16,0.09,-0.02,-0.02,32.26,0
0.55,-3.65,-5.61,6.10,0.10,0.01,-0.00,32.27,0
0.60,-3.66,-5.56,6.18,0.10,-0.02,-0.01,32.29,0
0.65,-3.67,-5.57,6.17,0.11,-0.02,-0.01,32.31,0
0.70,-3.67,-5.55,6.17,0.11,-0.03,-0.01,32.32,0
0.75,-3.67,-5.57,6.13,0.11,-0.01,-0.03,32.32,0
0.80,-3.67,-5.55,6.17,0.10,-0.02,-0.02,32.32,0
0.85,-3.70,-5.54,6.19,0.09,-0.02,-0.02,32.32,0
0.90,-3.68,-5.56,6.21,0.09,-0.02,-0.02,32.32,0
0.95,-3.67,-5.54,6.13,0.10,-0.01,-0.02,32.33,0
1.00,-3.68,-5.55,6.21,0.10,-0.02,-0.01,32.35,0
1.05,-3.72,-5.52,6.12,0.09,-0.02,-0.02,32.34,0
1.10,-3.62,-5.60,6.15,0.10,-0.01,-0.03,32.35,0
1.15,-3.72,-5.55,6.15,0.10,-0.03,-0.00,32.34,0
1.20,-3.69,-5.51,6.20,0.10,-0.03,-0.01,32.36,0
1.25,-3.68,-5.55,6.16,0.09,-0.02,-0.02,32.36,0
1.30,-3.67,-5.55,6.11,0.10,-0.02,-0.03,32.36,0
1.35,-3.69,-5.54,6.22,0.10,-0.02,-0.02,32.34,0
1.40,-3.68,-5.55,6.14,0.09,-0.03,-0.02,32.36,0
1.45,-3.65,-5.57,6.14,0.10,-0.02,-0.01,32.37,0
1.50,-3.72,-5.50,6.22,0.10,-0.03,0.00,32.38,0
1.55,-3.70,-5.53,6.19,0.10,-0.02,-0.03,32.42,0
1.60,-3.64,-5.54,6.16,0.09,-0.01,-0.03,32.41,0
1.65,-3.67,-5.54,6.20,0.10,-0.02,-0.02,32.39,0
1.70,-3.69,-5.53,6.18,0.10,-0.02,-0.03,32.41,0
1.75,-3.65,-5.53,6.20,0.10,-0.02,-0.02,32.40,0
1.80,-3.69,-5.52,6.18,0.10,-0.03,-0.01,32.41,0
1.85,-3.67,-5.54,6.12,0.09,-0.02,-0.03,32.42,0
1.90,-3.65,-5.54,6.22,0.09,-0.03,-0.02,32.44,0
1.95,-3.69,-5.51,6.19,0.10,-0.03,-0.02,32.43,0
2.00,-3.65,-5.54,6.18,0.09,-0.02,-0.02,32.44,0
2.05,-3.66,-5.55,6.18,0.10,-0.03,-0.02,32.44,0
2.10,-3.62,-5.54,6.18,0.10,-0.02,-0.01,32.44,0
2.15,-3.64,-5.54,6.15,0.10,-0.03,0.00,32.46,0
2.20,-3.68,-5.50,6.18,0.11,-0.03,0.01,32.44,0
2.25,-3.73,-5.46,6.21,0.10,-0.02,-0.02,32.45,0
2.30,-3.65,-5.51,6.18,0.09,-0.00,-0.05,32.45,0
2.35,-3.64,-5.54,6.19,0.10,-0.02,-0.02,32.45,0
2.40,-3.69,-5.50,6.21,0.10,-0.02,-0.01,32.46,0
2.45,-3.65,-5.53,6.18,0.10,-0.02,-0.03,32.48,0
2.50,-3.66,-5.52,6.22,0.10,-0.02,-0.01,32.47,0
2.55,-3.70,-5.49,6.18,0.09,-0.02,-0.02,32.48,0
2.60,-3.66,-5.50,6.26,0.10,-0.01,-0.03,32.46,0
2.65,-3.65,-5.54,6.15,0.09,-0.01,-0.03,32.47,0
2.70,-3.65,-5.51,6.21,0.10,-0.02,-0.01,32.49,0
